Time,Value
2024-12-11 23:31:00,24.315452575683594 °C
2024-12-11 23:32:00,24.37763214111328 °C
2024-12-11 23:33:00,24.372482299804688 °C
2024-12-11 23:34:00,24.363327026367188 °C
2024-12-11 23:35:00,24.309349060058594 °C
2024-12-11 23:36:00,24.32994842529297 °C
2024-12-11 23:37:00,24.35436248779297 °C
2024-12-11 23:38:00,24.321746826171875 °C
2024-12-11 23:39:00,24.36695098876953 °C
2024-12-11 23:40:00,24.393081665039062 °C
2024-12-11 23:41:00,24.36656951904297 °C
2024-12-11 23:42:00,24.41272735595703 °C
2024-12-11 23:43:00,24.41539764404297 °C
2024-12-11 23:44:00,24.32270050048828 °C
2024-12-11 23:45:00,24.300384521484375 °C
2024-12-11 23:46:00,24.321365356445312 °C
2024-12-11 23:47:00,24.30706024169922 °C
2024-12-11 23:48:00,24.298477172851562 °C
2024-12-11 23:49:00,24.303436279296875 °C
2024-12-11 23:50:00,24.329566955566406 °C
2024-12-11 23:51:00,24.352455139160156 °C
2024-12-11 23:52:00,24.321746826171875 °C
2024-12-11 23:53:00,24.294281005859375 °C
2024-12-11 23:54:00,24.27845001220703 °C
2024-12-11 23:55:00,24.332809448242188 °C
2024-12-11 23:56:00,24.33147430419922 °C
2024-12-11 23:57:00,24.261093139648438 °C
2024-12-11 23:58:00,24.27654266357422 °C
2024-12-11 23:59:00,24.26738739013672 °C
2024-12-12 00:00:00,24.24907684326172 °C
2024-12-12 00:01:00,24.24449920654297 °C
2024-12-12 00:02:00,24.22657012939453 °C
2024-12-12 00:03:00,24.270057678222656 °C
2024-12-12 00:04:00,24.25537109375 °C
2024-12-12 00:05:00,24.273681640625 °C
2024-12-12 00:06:00,24.334144592285156 °C
2024-12-12 00:07:00,24.315261840820312 °C
2024-12-12 00:08:00,24.28150177001953 °C
2024-12-12 00:09:00,24.27845001220703 °C
2024-12-12 00:10:00,24.248695373535156 °C
2024-12-12 00:11:00,24.28112030029297 °C
2024-12-12 00:12:00,24.251747131347656 °C
2024-12-12 00:13:00,24.29981231689453 °C
2024-12-12 00:14:00,24.298477172851562 °C
2024-12-12 00:15:00,24.278831481933594 °C
2024-12-12 00:16:00,24.24182891845703 °C
2024-12-12 00:17:00,24.238967895507812 °C
2024-12-12 00:18:00,24.22771453857422 °C
2024-12-12 00:19:00,24.232101440429688 °C
2024-12-12 00:20:00,24.236679077148438 °C
2024-12-12 00:21:00,24.25060272216797 °C
2024-12-12 00:22:00,24.289894104003906 °C
2024-12-12 00:23:00,24.341392517089844 °C
2024-12-12 00:24:00,24.317169189453125 °C
2024-12-12 00:25:00,24.303627014160156 °C
2024-12-12 00:26:00,24.299049377441406 °C
2024-12-12 00:27:00,24.25098419189453 °C
2024-12-12 00:28:00,24.280166625976562 °C
2024-12-12 00:29:00,24.296188354492188 °C
2024-12-12 00:30:00,24.339675903320312 °C
2024-12-12 00:31:00,24.426841735839844 °C
2024-12-12 00:32:00,24.421119689941406 °C
2024-12-12 00:33:00,24.405860900878906 °C
2024-12-12 00:34:00,24.409103393554688 °C
2024-12-12 00:35:00,24.404525756835938 °C
2024-12-12 00:36:00,24.354171752929688 °C
2024-12-12 00:37:00,24.35474395751953 °C
2024-12-12 00:38:00,24.354171752929688 °C
2024-12-12 00:39:00,24.38068389892578 °C
2024-12-12 00:40:00,24.40032958984375 °C
2024-12-12 00:41:00,24.381256103515625 °C
2024-12-12 00:42:00,24.39861297607422 °C
2024-12-12 00:43:00,24.347496032714844 °C
2024-12-12 00:44:00,24.314498901367188 °C
2024-12-12 00:45:00,24.34234619140625 °C
2024-12-12 00:46:00,24.364280700683594 °C
2024-12-12 00:47:00,24.33185577392578 °C
2024-12-12 00:48:00,24.406051635742188 °C
2024-12-12 00:49:00,24.34101104736328 °C
2024-12-12 00:50:00,24.277496337890625 °C
2024-12-12 00:51:00,24.29332733154297 °C
2024-12-12 00:52:00,24.360275268554688 °C
2024-12-12 00:53:00,24.341583251953125 °C
2024-12-12 00:54:00,24.341583251953125 °C
2024-12-12 00:55:00,24.314498901367188 °C
2024-12-12 00:56:00,24.329566955566406 °C
2024-12-12 00:57:00,24.30438995361328 °C
2024-12-12 00:58:00,24.280548095703125 °C
2024-12-12 00:59:00,24.274253845214844 °C
2024-12-12 01:00:00,24.35474395751953 °C
2024-12-12 01:01:00,24.37744140625 °C
2024-12-12 01:02:00,24.414634704589844 °C
2024-12-12 01:03:00,24.35932159423828 °C
2024-12-12 01:04:00,24.37114715576172 °C
2024-12-12 01:05:00,24.346542358398438 °C
2024-12-12 01:06:00,24.370193481445312 °C
2024-12-12 01:07:00,24.372482299804688 °C
2024-12-12 01:08:00,24.456787109375 °C
2024-12-12 01:09:00,24.562835693359375 °C
2024-12-12 01:10:00,24.568557739257812 °C
2024-12-12 01:11:00,24.497032165527344 °C
2024-12-12 01:12:00,24.485397338867188 °C
2024-12-12 01:13:00,24.520301818847656 °C
2024-12-12 01:14:00,24.583816528320312 °C
2024-12-12 01:15:00,24.5513916015625 °C
2024-12-12 01:16:00,24.604225158691406 °C
2024-12-12 01:17:00,24.622726440429688 °C
2024-12-12 01:18:00,24.722671508789062 °C
2024-12-12 01:19:00,24.672889709472656 °C
2024-12-12 01:20:00,24.63359832763672 °C
2024-12-12 01:21:00,24.56645965576172 °C
2024-12-12 01:22:00,24.59278106689453 °C
2024-12-12 01:23:00,24.61109161376953 °C
2024-12-12 01:24:00,24.564552307128906 °C
2024-12-12 01:25:00,24.577713012695312 °C
2024-12-12 01:26:00,24.593734741210938 °C
2024-12-12 01:27:00,24.57408905029297 °C
2024-12-12 01:28:00,24.5635986328125 °C
2024-12-12 01:29:00,24.541282653808594 °C
2024-12-12 01:30:00,24.582862854003906 °C
2024-12-12 01:31:00,24.62177276611328 °C
2024-12-12 01:32:00,24.60651397705078 °C
2024-12-12 01:33:00,24.585533142089844 °C
2024-12-12 01:34:00,24.605178833007812 °C
2024-12-12 01:35:00,24.549102783203125 °C
2024-12-12 01:36:00,24.539756774902344 °C
2024-12-12 01:37:00,24.533462524414062 °C
2024-12-12 01:38:00,24.564170837402344 °C
2024-12-12 01:39:00,24.5452880859375 °C
2024-12-12 01:40:00,24.582862854003906 °C
2024-12-12 01:41:00,24.613380432128906 °C
2024-12-12 01:42:00,24.576950073242188 °C
2024-12-12 01:43:00,24.49321746826172 °C
2024-12-12 01:44:00,24.566268920898438 °C
2024-12-12 01:45:00,24.509811401367188 °C
2024-12-12 01:46:00,24.55902099609375 °C
2024-12-12 01:47:00,24.526596069335938 °C
2024-12-12 01:48:00,24.485015869140625 °C
2024-12-12 01:49:00,24.410438537597656 °C
2024-12-12 01:50:00,24.41539764404297 °C
2024-12-12 01:51:00,24.44610595703125 °C
2024-12-12 01:52:00,24.435997009277344 °C
2024-12-12 01:53:00,24.36199188232422 °C
2024-12-12 01:54:00,24.463462829589844 °C
2024-12-12 01:55:00,24.44744110107422 °C
2024-12-12 01:56:00,24.47071075439453 °C
2024-12-12 01:57:00,24.47185516357422 °C
2024-12-12 01:58:00,24.465370178222656 °C
2024-12-12 01:59:00,24.546241760253906 °C
2024-12-12 02:00:00,24.6185302734375 °C
2024-12-12 02:01:00,24.657249450683594 °C
2024-12-12 02:02:00,24.62444305419922 °C
2024-12-12 02:03:00,24.66888427734375 °C
2024-12-12 02:04:00,24.705886840820312 °C
2024-12-12 02:05:00,24.696731567382812 °C
2024-12-12 02:06:00,24.639892578125 °C
2024-12-12 02:07:00,24.560546875 °C
2024-12-12 02:08:00,24.61528778076172 °C
2024-12-12 02:09:00,24.573135375976562 °C
2024-12-12 02:10:00,24.65190887451172 °C
2024-12-12 02:11:00,24.670982360839844 °C
2024-12-12 02:12:00,24.61566925048828 °C
2024-12-12 02:13:00,24.587440490722656 °C
2024-12-12 02:14:00,24.532127380371094 °C
2024-12-12 02:15:00,24.527549743652344 °C
2024-12-12 02:16:00,24.499130249023438 °C
2024-12-12 02:17:00,24.376296997070312 °C
2024-12-12 02:18:00,24.48596954345703 °C
2024-12-12 02:19:00,24.486923217773438 °C
2024-12-12 02:20:00,24.486923217773438 °C
2024-12-12 02:21:00,24.42913055419922 °C
2024-12-12 02:22:00,24.432373046875 °C
2024-12-12 02:23:00,24.492263793945312 °C
2024-12-12 02:24:00,24.487686157226562 °C
2024-12-12 02:25:00,24.46575164794922 °C
2024-12-12 02:26:00,24.449729919433594 °C
2024-12-12 02:27:00,24.469566345214844 °C
2024-12-12 02:28:00,24.473190307617188 °C
2024-12-12 02:29:00,24.45659637451172 °C
2024-12-12 02:30:00,24.53441619873047 °C
2024-12-12 02:31:00,24.56035614013672 °C
2024-12-12 02:32:00,24.614334106445312 °C
2024-12-12 02:33:00,24.61566925048828 °C
2024-12-12 02:34:00,24.547767639160156 °C
2024-12-12 02:35:00,24.532127380371094 °C
2024-12-12 02:36:00,24.496841430664062 °C
2024-12-12 02:37:00,24.5086669921875 °C
2024-12-12 02:38:00,24.57733154296875 °C
2024-12-12 02:39:00,24.573135375976562 °C
2024-12-12 02:40:00,24.639892578125 °C
2024-12-12 02:41:00,24.58934783935547 °C
2024-12-12 02:42:00,24.60308074951172 °C
2024-12-12 02:43:00,24.65362548828125 °C
2024-12-12 02:44:00,24.610328674316406 °C
2024-12-12 02:45:00,24.558067321777344 °C
2024-12-12 02:46:00,24.552345275878906 °C
2024-12-12 02:47:00,24.588775634765625 °C
2024-12-12 02:48:00,24.512100219726562 °C
2024-12-12 02:49:00,24.46765899658203 °C
2024-12-12 02:50:00,24.48863983154297 °C
2024-12-12 02:51:00,24.5269775390625 °C
2024-12-12 02:52:00,24.562644958496094 °C
2024-12-12 02:53:00,24.53441619873047 °C
2024-12-12 02:54:00,24.558639526367188 °C
2024-12-12 02:55:00,24.59430694580078 °C
2024-12-12 02:56:00,24.601173400878906 °C
2024-12-12 02:57:00,24.568748474121094 °C
2024-12-12 02:58:00,24.565505981445312 °C
2024-12-12 02:59:00,24.55577850341797 °C
2024-12-12 03:00:00,24.570083618164062 °C
2024-12-12 03:01:00,24.544525146484375 °C
2024-12-12 03:02:00,24.47032928466797 °C
2024-12-12 03:03:00,24.540328979492188 °C
2024-12-12 03:04:00,24.522972106933594 °C
2024-12-12 03:05:00,24.516677856445312 °C
2024-12-12 03:06:00,24.562644958496094 °C
2024-12-12 03:07:00,24.572372436523438 °C
2024-12-12 03:08:00,24.570465087890625 °C
2024-12-12 03:09:00,24.53174591064453 °C
2024-12-12 03:10:00,24.45354461669922 °C
2024-12-12 03:11:00,24.469375610351562 °C
2024-12-12 03:12:00,24.475860595703125 °C
2024-12-12 03:13:00,24.338150024414062 °C
2024-12-12 03:14:00,24.33319091796875 °C
2024-12-12 03:15:00,24.263381958007812 °C
2024-12-12 03:16:00,24.312210083007812 °C
2024-12-12 03:17:00,24.351119995117188 °C
2024-12-12 03:18:00,24.34825897216797 °C
2024-12-12 03:19:00,24.3072509765625 °C
2024-12-12 03:20:00,24.266433715820312 °C
2024-12-12 03:21:00,24.31774139404297 °C
2024-12-12 03:22:00,24.29523468017578 °C
2024-12-12 03:23:00,24.291229248046875 °C
2024-12-12 03:24:00,24.362945556640625 °C
2024-12-12 03:25:00,24.351882934570312 °C
2024-12-12 03:26:00,24.45354461669922 °C
2024-12-12 03:27:00,24.531173706054688 °C
2024-12-12 03:28:00,24.571990966796875 °C
2024-12-12 03:29:00,24.598312377929688 °C
2024-12-12 03:30:00,24.53174591064453 °C
2024-12-12 03:31:00,24.55463409423828 °C
2024-12-12 03:32:00,24.585533142089844 °C
2024-12-12 03:33:00,24.587059020996094 °C
2024-12-12 03:34:00,24.636268615722656 °C
2024-12-12 03:35:00,24.608802795410156 °C
2024-12-12 03:36:00,24.594688415527344 °C
2024-12-12 03:37:00,24.614524841308594 °C
2024-12-12 03:38:00,24.572372436523438 °C
2024-12-12 03:39:00,24.53155517578125 °C
2024-12-12 03:40:00,24.494552612304688 °C
2024-12-12 03:41:00,24.53174591064453 °C
2024-12-12 03:42:00,24.59697723388672 °C
2024-12-12 03:43:00,24.585533142089844 °C
2024-12-12 03:44:00,24.520111083984375 °C
2024-12-12 03:45:00,24.531173706054688 °C
2024-12-12 03:46:00,24.562835693359375 °C
2024-12-12 03:47:00,24.51343536376953 °C
2024-12-12 03:48:00,24.581527709960938 °C
2024-12-12 03:49:00,24.564552307128906 °C
2024-12-12 03:50:00,24.544906616210938 °C
2024-12-12 03:51:00,24.538612365722656 °C
2024-12-12 03:52:00,24.57866668701172 °C
2024-12-12 03:53:00,24.57866668701172 °C
2024-12-12 03:54:00,24.634170532226562 °C
2024-12-12 03:55:00,24.647903442382812 °C
2024-12-12 03:56:00,24.66411590576172 °C
2024-12-12 03:57:00,24.60193634033203 °C
2024-12-12 03:58:00,24.595260620117188 °C
2024-12-12 03:59:00,24.55902099609375 °C
2024-12-12 04:00:00,24.591636657714844 °C
2024-12-12 04:01:00,24.556732177734375 °C
2024-12-12 04:02:00,24.571800231933594 °C
2024-12-12 04:03:00,24.542617797851562 °C
2024-12-12 04:04:00,24.56226348876953 °C
2024-12-12 04:05:00,24.576377868652344 °C
2024-12-12 04:06:00,24.56645965576172 °C
2024-12-12 04:07:00,24.59888458251953 °C
2024-12-12 04:08:00,24.609375 °C
2024-12-12 04:09:00,24.52850341796875 °C
2024-12-12 04:10:00,24.565887451171875 °C
2024-12-12 04:11:00,24.592018127441406 °C
2024-12-12 04:12:00,24.515151977539062 °C
2024-12-12 04:13:00,24.42474365234375 °C
2024-12-12 04:14:00,24.36809539794922 °C
2024-12-12 04:15:00,24.374771118164062 °C
2024-12-12 04:16:00,24.443817138671875 °C
2024-12-12 04:17:00,24.438858032226562 °C
2024-12-12 04:18:00,24.46308135986328 °C
2024-12-12 04:19:00,24.454307556152344 °C
2024-12-12 04:20:00,24.406051635742188 °C
2024-12-12 04:21:00,24.41234588623047 °C
2024-12-12 04:22:00,24.450302124023438 °C
2024-12-12 04:23:00,24.44934844970703 °C
2024-12-12 04:24:00,24.337005615234375 °C
2024-12-12 04:25:00,24.34520721435547 °C
2024-12-12 04:26:00,24.422836303710938 °C
2024-12-12 04:27:00,24.42150115966797 °C
2024-12-12 04:28:00,24.41234588623047 °C
2024-12-12 04:29:00,24.4049072265625 °C
2024-12-12 04:30:00,24.33910369873047 °C
2024-12-12 04:31:00,24.249649047851562 °C
2024-12-12 04:32:00,24.185943603515625 °C
2024-12-12 04:33:00,24.201583862304688 °C
2024-12-12 04:34:00,24.3072509765625 °C
2024-12-12 04:35:00,24.201011657714844 °C
2024-12-12 04:36:00,24.232101440429688 °C
2024-12-12 04:37:00,24.254989624023438 °C
2024-12-12 04:38:00,24.258804321289062 °C
2024-12-12 04:39:00,24.16820526123047 °C
2024-12-12 04:40:00,24.22027587890625 °C
2024-12-12 04:41:00,24.225425720214844 °C
2024-12-12 04:42:00,24.231338500976562 °C
2024-12-12 04:43:00,24.28112030029297 °C
2024-12-12 04:44:00,24.31774139404297 °C
2024-12-12 04:45:00,24.361038208007812 °C
2024-12-12 04:46:00,24.317550659179688 °C
2024-12-12 04:47:00,24.387550354003906 °C
2024-12-12 04:48:00,24.338722229003906 °C
2024-12-12 04:49:00,24.287986755371094 °C
2024-12-12 04:50:00,24.343299865722656 °C
2024-12-12 04:51:00,24.52716827392578 °C
2024-12-12 04:52:00,24.607467651367188 °C
2024-12-12 04:53:00,24.67937469482422 °C
2024-12-12 04:54:00,24.718666076660156 °C
2024-12-12 04:55:00,24.699020385742188 °C
2024-12-12 04:56:00,24.712562561035156 °C
2024-12-12 04:57:00,24.65839385986328 °C
2024-12-12 04:58:00,24.67212677001953 °C
2024-12-12 04:59:00,24.613571166992188 °C
2024-12-12 05:00:00,24.51324462890625 °C
2024-12-12 05:01:00,24.365234375 °C
2024-12-12 05:02:00,24.285125732421875 °C
2024-12-12 05:03:00,24.271011352539062 °C
2024-12-12 05:04:00,24.2431640625 °C
2024-12-12 05:05:00,24.19567108154297 °C
2024-12-12 05:06:00,24.181365966796875 °C
2024-12-12 05:07:00,24.103736877441406 °C
2024-12-12 05:08:00,24.07398223876953 °C
2024-12-12 05:09:00,24.088287353515625 °C
2024-12-12 05:10:00,24.116134643554688 °C
2024-12-12 05:11:00,24.10411834716797 °C
2024-12-12 05:12:00,24.09687042236328 °C
2024-12-12 05:13:00,24.124717712402344 °C
2024-12-12 05:14:00,24.180984497070312 °C
2024-12-12 05:15:00,24.103355407714844 °C
2024-12-12 05:16:00,24.148941040039062 °C
2024-12-12 05:17:00,24.14398193359375 °C
2024-12-12 05:18:00,24.07989501953125 °C
2024-12-12 05:19:00,24.0478515625 °C
2024-12-12 05:20:00,24.09496307373047 °C
2024-12-12 05:21:00,24.094200134277344 °C
2024-12-12 05:22:00,24.156761169433594 °C
2024-12-12 05:23:00,24.189186096191406 °C
2024-12-12 05:24:00,24.22027587890625 °C
2024-12-12 05:25:00,24.19605255126953 °C
2024-12-12 05:26:00,24.16095733642578 °C
2024-12-12 05:27:00,24.16095733642578 °C
2024-12-12 05:28:00,24.169540405273438 °C
2024-12-12 05:29:00,24.114227294921875 °C
2024-12-12 05:30:00,24.094009399414062 °C
2024-12-12 05:31:00,24.12567138671875 °C
2024-12-12 05:32:00,24.1943359375 °C
2024-12-12 05:33:00,24.17926788330078 °C
2024-12-12 05:34:00,24.16534423828125 °C
2024-12-12 05:35:00,24.236297607421875 °C
2024-12-12 05:36:00,24.182891845703125 °C
2024-12-12 05:37:00,24.141693115234375 °C
2024-12-12 05:38:00,24.122047424316406 °C
2024-12-12 05:39:00,24.11823272705078 °C
2024-12-12 05:40:00,24.179649353027344 °C
2024-12-12 05:41:00,24.197769165039062 °C
2024-12-12 05:42:00,24.32537078857422 °C
2024-12-12 05:43:00,24.332427978515625 °C
2024-12-12 05:44:00,24.32727813720703 °C
2024-12-12 05:45:00,24.335098266601562 °C
2024-12-12 05:46:00,24.279212951660156 °C
2024-12-12 05:47:00,24.259185791015625 °C
2024-12-12 05:48:00,24.228858947753906 °C
2024-12-12 05:49:00,24.2523193359375 °C
2024-12-12 05:50:00,24.29790496826172 °C
2024-12-12 05:51:00,24.242782592773438 °C
2024-12-12 05:52:00,24.198341369628906 °C
2024-12-12 05:53:00,24.216079711914062 °C
2024-12-12 05:54:00,24.211692810058594 °C
2024-12-12 05:55:00,24.213027954101562 °C
2024-12-12 05:56:00,24.152183532714844 °C
2024-12-12 05:57:00,24.201583862304688 °C
2024-12-12 05:58:00,24.118804931640625 °C
2024-12-12 05:59:00,24.17316436767578 °C
2024-12-12 06:00:00,24.12109375 °C
2024-12-12 06:01:00,24.187278747558594 °C
2024-12-12 06:02:00,24.25556182861328 °C
2024-12-12 06:03:00,24.2919921875 °C
2024-12-12 06:04:00,24.308013916015625 °C
2024-12-12 06:05:00,24.350929260253906 °C
2024-12-12 06:06:00,24.319076538085938 °C
2024-12-12 06:07:00,24.272918701171875 °C
2024-12-12 06:08:00,24.3072509765625 °C
2024-12-12 06:09:00,24.312782287597656 °C
2024-12-12 06:10:00,24.327659606933594 °C
2024-12-12 06:11:00,24.41883087158203 °C
2024-12-12 06:12:00,24.401283264160156 °C
2024-12-12 06:13:00,24.321365356445312 °C
2024-12-12 06:14:00,24.308204650878906 °C
2024-12-12 06:15:00,24.34978485107422 °C
2024-12-12 06:16:00,24.408721923828125 °C
2024-12-12 06:17:00,24.507904052734375 °C
2024-12-12 06:18:00,24.538421630859375 °C
2024-12-12 06:19:00,24.55902099609375 °C
2024-12-12 06:20:00,24.613380432128906 °C
2024-12-12 06:21:00,24.636268615722656 °C
2024-12-12 06:22:00,24.631690979003906 °C
2024-12-12 06:23:00,24.651336669921875 °C
2024-12-12 06:24:00,24.6002197265625 °C
2024-12-12 06:25:00,24.63359832763672 °C
2024-12-12 06:26:00,24.672889709472656 °C
2024-12-12 06:27:00,24.675559997558594 °C
2024-12-12 06:28:00,24.6826171875 °C
2024-12-12 06:29:00,24.659156799316406 °C
2024-12-12 06:30:00,24.624061584472656 °C
2024-12-12 06:31:00,24.63226318359375 °C
2024-12-12 06:32:00,24.608802795410156 °C
2024-12-12 06:33:00,24.639511108398438 °C
2024-12-12 06:34:00,24.6185302734375 °C
2024-12-12 06:35:00,24.61681365966797 °C
2024-12-12 06:36:00,24.601173400878906 °C
2024-12-12 06:37:00,24.663352966308594 °C
2024-12-12 06:38:00,24.575424194335938 °C
2024-12-12 06:39:00,24.45392608642578 °C
2024-12-12 06:40:00,24.30572509765625 °C
2024-12-12 06:41:00,24.28607940673828 °C
2024-12-12 06:42:00,24.317550659179688 °C
2024-12-12 06:43:00,24.28874969482422 °C
2024-12-12 06:44:00,24.27520751953125 °C
2024-12-12 06:45:00,24.226760864257812 °C
2024-12-12 06:46:00,24.210739135742188 °C
2024-12-12 06:47:00,24.202537536621094 °C
2024-12-12 06:48:00,24.202537536621094 °C
2024-12-12 06:49:00,24.233055114746094 °C
2024-12-12 06:50:00,24.240493774414062 °C
2024-12-12 06:51:00,24.263381958007812 °C
2024-12-12 06:52:00,24.30591583251953 °C
2024-12-12 06:53:00,24.357032775878906 °C
2024-12-12 06:54:00,24.341964721679688 °C
2024-12-12 06:55:00,24.295806884765625 °C
2024-12-12 06:56:00,24.347305297851562 °C
2024-12-12 06:57:00,24.40814971923828 °C
2024-12-12 06:58:00,24.32098388671875 °C
2024-12-12 06:59:00,24.440574645996094 °C
2024-12-12 07:00:00,24.420166015625 °C
2024-12-12 07:01:00,24.420166015625 °C
2024-12-12 07:02:00,24.364280700683594 °C
